image_id,lefteye_x,lefteye_y,righteye_x,righteye_y,nose_x,nose_y,leftmouth_x,leftmouth_y,rightmouth_x,rightmouth_y
000514.jpg,67,112,110,113,83,142,67,150,111,151
000515.jpg,69,111,108,111,89,135,72,152,104,152
000516.jpg,69,112,108,111,89,133,73,151,104,153
000517.jpg,69,113,110,110,92,140,62,152,112,150
000518.jpg,69,112,109,111,98,142,68,152,108,151
000519.jpg,67,111,109,113,81,140,68,149,111,152
000520.jpg,70,110,107,112,85,135,76,152,102,154
000521.jpg,70,111,107,111,77,132,72,153,105,153
000522.jpg,69,113,109,111,97,135,65,152,110,150
000523.jpg,68,112,109,112,86,140,67,151,110,150
000524.jpg,68,110,108,113,79,140,69,150,110,152
000525.jpg,69,111,108,111,88,129,72,153,105,151
000526.jpg,73,110,105,109,97,134,73,155,103,155
000527.jpg,70,111,107,111,89,133,72,153,104,152
000528.jpg,68,112,109,112,84,136,69,152,108,151
000529.jpg,74,108,102,109,105,134,77,159,101,155
000530.jpg,69,114,109,110,81,121,72,152,102,150
000531.jpg,69,112,109,110,98,139,70,152,105,151
000532.jpg,70,110,107,112,89,136,72,153,106,152
000533.jpg,70,110,107,112,97,127,73,151,105,154
000534.jpg,69,111,108,111,86,143,72,152,106,152
000535.jpg,70,113,109,110,73,127,68,153,106,151
000536.jpg,69,110,107,112,93,135,74,152,104,153
000537.jpg,70,112,107,110,89,130,71,153,105,153
000538.jpg,70,111,107,111,103,132,71,154,106,151
000539.jpg,69,112,108,111,93,137,73,153,103,151
000540.jpg,68,112,109,112,85,131,68,149,110,152
000541.jpg,69,112,108,111,92,133,72,152,105,151
000542.jpg,70,110,106,111,97,134,74,153,103,153
000543.jpg,70,110,106,111,99,132,74,153,104,154
000544.jpg,69,111,108,111,84,135,71,152,107,152
000545.jpg,69,112,108,111,90,137,70,151,106,152
000546.jpg,72,113,107,109,81,127,71,152,102,154
000547.jpg,70,108,105,113,104,123,77,153,104,155
000548.jpg,69,111,107,111,89,137,72,152,105,152
000549.jpg,70,110,107,111,85,137,75,152,103,154
000550.jpg,69,111,108,112,88,138,75,152,103,151
000551.jpg,67,112,110,113,87,144,66,149,111,151
000552.jpg,69,111,108,112,89,137,72,152,105,152
000553.jpg,68,113,110,111,91,138,69,150,106,150
000554.jpg,69,111,108,112,87,139,70,151,108,152
000555.jpg,68,112,109,112,88,131,67,151,110,151
000556.jpg,67,112,110,112,86,138,66,150,111,151
000557.jpg,70,113,108,109,100,140,71,154,102,151
000558.jpg,70,111,108,111,93,137,70,151,107,154
000559.jpg,68,112,109,112,97,133,73,150,104,152
000560.jpg,70,111,108,111,89,135,73,152,104,153
000561.jpg,69,112,108,111,92,135,65,151,112,152
000562.jpg,68,109,107,113,96,129,75,152,106,153
000563.jpg,69,112,109,111,96,133,70,150,106,153
000564.jpg,71,112,107,110,87,135,74,153,102,153
000565.jpg,68,111,109,112,91,140,68,151,110,150
000566.jpg,68,111,109,112,87,134,71,151,107,152
000567.jpg,68,112,109,112,85,138,70,150,107,152
000568.jpg,67,113,111,112,84,135,64,149,112,150
000569.jpg,70,111,107,111,84,134,71,153,106,152
000570.jpg,70,111,107,111,87,135,75,153,102,153
000571.jpg,71,111,106,110,93,131,76,154,100,153
000572.jpg,69,111,108,111,93,136,69,153,107,151
000573.jpg,80,115,103,101,109,136,73,163,92,155
000574.jpg,67,110,109,113,93,139,69,150,111,152
000575.jpg,70,112,108,111,90,132,70,152,106,153
000576.jpg,71,111,106,111,99,133,73,153,104,154
000577.jpg,69,110,107,112,98,132,75,154,103,151
000578.jpg,69,112,108,111,84,135,72,152,104,152
000579.jpg,68,112,109,112,84,134,71,150,106,152
000580.jpg,70,112,108,110,95,138,73,153,101,152
000581.jpg,69,110,107,112,91,128,72,153,107,152
000582.jpg,70,112,108,111,97,134,68,152,108,152
000583.jpg,67,112,110,112,90,142,66,150,110,150
000584.jpg,70,109,105,112,100,125,77,152,102,155
000585.jpg,69,112,109,111,91,139,71,151,105,152
000586.jpg,68,113,110,111,89,138,66,151,109,150
000587.jpg,70,112,108,111,86,138,72,152,104,152
000588.jpg,68,112,109,112,86,138,66,151,111,150
000589.jpg,67,113,111,112,90,139,66,149,110,150
000590.jpg,68,111,108,112,82,137,71,151,106,151
000591.jpg,71,111,107,110,90,135,74,153,102,153
000592.jpg,69,110,108,112,97,133,70,152,109,151
000593.jpg,69,111,107,112,77,133,70,153,108,151
000594.jpg,70,111,107,111,90,134,73,152,103,152
000595.jpg,69,112,108,111,90,132,68,152,109,152
000596.jpg,71,111,107,110,89,136,74,152,103,154
000597.jpg,70,110,107,111,77,136,75,150,102,156
000598.jpg,73,111,105,109,76,128,77,155,98,155
000599.jpg,69,112,108,111,96,134,67,153,109,150
000600.jpg,69,112,108,111,90,139,73,152,104,152
000601.jpg,69,111,108,111,94,136,74,151,103,152
000602.jpg,69,111,108,112,90,124,68,151,109,153
000603.jpg,69,110,107,113,94,121,72,151,108,153
000604.jpg,69,111,108,111,84,133,69,153,108,151
000605.jpg,68,112,109,112,85,138,67,151,110,151
000606.jpg,69,110,106,112,99,127,75,153,104,152
000607.jpg,70,111,107,111,93,134,73,153,105,153
000608.jpg,69,110,107,113,79,137,72,150,107,155
000609.jpg,70,111,107,111,90,127,73,152,104,153
000610.jpg,69,111,108,112,82,138,69,153,108,151
000611.jpg,70,110,107,111,82,138,75,152,103,154
000612.jpg,71,110,106,111,101,132,77,154,101,153
000613.jpg,68,111,109,112,86,133,71,151,107,151
000614.jpg,73,111,105,109,99,134,76,156,99,154
000615.jpg,68,111,108,112,92,137,76,152,101,151
000616.jpg,67,111,109,113,89,143,64,150,114,151
000617.jpg,70,112,108,110,92,143,70,151,105,153
000618.jpg,68,111,108,112,89,135,69,150,108,153
000619.jpg,69,111,108,111,89,134,73,153,104,152
000620.jpg,65,111,110,114,83,135,69,149,111,149
000621.jpg,70,112,108,110,86,136,71,152,104,153
000622.jpg,69,111,108,111,86,132,71,152,106,152
000623.jpg,69,112,109,111,99,132,68,152,108,151
000624.jpg,70,111,108,111,93,133,72,152,104,153
000625.jpg,68,112,109,112,84,137,68,150,109,152
000626.jpg,71,109,105,111,76,138,78,154,100,154
000627.jpg,66,110,109,115,84,136,77,149,105,151
000628.jpg,66,113,111,112,89,132,62,151,114,148
000629.jpg,70,111,107,111,96,138,71,153,106,153
000630.jpg,70,111,108,111,81,137,72,152,105,153
000631.jpg,67,112,110,112,85,137,66,151,110,150
000632.jpg,68,112,109,112,90,137,71,151,106,150
000633.jpg,68,112,109,112,90,133,66,152,111,150
000634.jpg,68,112,110,112,95,140,65,151,112,150
000635.jpg,71,110,105,110,75,138,74,152,103,156
000636.jpg,68,112,109,112,92,137,67,150,110,152
000637.jpg,68,112,109,112,87,134,70,152,107,151
000638.jpg,70,112,108,111,86,132,70,153,106,151
000639.jpg,70,111,107,111,97,134,74,154,103,152
000640.jpg,70,111,107,111,83,137,72,152,104,153
000641.jpg,68,112,109,112,82,137,68,149,110,152
000642.jpg,67,112,110,112,89,140,69,150,108,151
000643.jpg,67,113,111,112,89,141,63,150,113,149
000644.jpg,71,111,107,111,98,135,77,154,99,152
000645.jpg,67,111,109,113,81,134,69,150,109,151
000646.jpg,71,113,108,109,99,139,67,156,106,149
000647.jpg,69,111,108,111,89,138,72,152,104,152
000648.jpg,69,113,109,110,100,140,71,154,103,149
000649.jpg,71,110,106,111,84,134,80,152,98,155
000650.jpg,67,112,109,112,84,140,67,150,110,150
000651.jpg,71,112,107,109,94,135,74,154,100,153
000652.jpg,69,110,107,112,85,135,75,152,104,153
000653.jpg,69,111,108,112,91,133,73,152,104,152
000654.jpg,69,110,107,112,81,135,71,151,107,154
000655.jpg,71,111,106,110,77,138,70,154,106,153
000656.jpg,68,112,109,112,88,133,72,151,105,151
000657.jpg,69,110,107,112,78,137,70,153,108,152
000658.jpg,68,111,109,112,95,127,76,151,102,151
000659.jpg,68,112,109,112,89,137,70,150,107,151
000660.jpg,67,112,110,112,88,134,66,150,111,151
000661.jpg,70,111,107,111,87,135,68,153,110,152
000662.jpg,70,110,107,112,89,136,73,153,105,153
000663.jpg,70,111,108,111,103,139,71,154,105,150
000664.jpg,71,110,106,111,92,130,73,154,104,153
000665.jpg,68,112,109,112,90,140,71,152,105,151
000666.jpg,69,112,109,111,96,143,70,152,106,150
000667.jpg,69,111,108,112,91,138,71,152,106,151
000668.jpg,68,112,109,111,88,140,70,151,106,151
000669.jpg,70,112,108,110,98,136,72,153,103,152
000670.jpg,68,111,109,113,78,136,66,150,112,152
000671.jpg,69,111,107,112,91,132,73,153,105,152
000672.jpg,68,112,109,112,92,133,71,150,106,152
000673.jpg,68,112,109,112,90,133,72,151,105,151
000674.jpg,69,111,108,112,90,141,72,151,105,152
000675.jpg,68,111,108,112,97,124,76,151,102,152
000676.jpg,68,111,108,112,86,135,70,152,108,151
000677.jpg,68,111,108,112,95,139,71,151,107,152
000678.jpg,68,111,109,112,77,137,70,150,108,152
000679.jpg,67,112,110,112,88,121,73,151,104,150
000680.jpg,70,111,107,111,92,135,76,153,101,152
000681.jpg,68,113,110,111,94,144,66,151,110,150
000682.jpg,69,110,107,112,88,136,76,150,103,154
000683.jpg,70,111,107,110,84,132,74,152,102,153
000684.jpg,73,112,105,108,77,129,75,155,99,155
000685.jpg,69,110,107,112,82,140,71,153,107,152
000686.jpg,70,111,107,111,87,132,67,152,109,153
000687.jpg,68,111,108,112,91,129,74,151,104,152
000688.jpg,71,111,106,110,85,135,71,153,105,154
000689.jpg,69,112,108,111,97,129,68,151,108,153
000690.jpg,67,111,109,113,83,136,67,150,111,151
000691.jpg,69,112,108,111,94,133,73,152,103,152
000692.jpg,70,112,108,110,90,137,73,152,102,153
000693.jpg,71,111,106,110,83,138,72,153,105,154
000694.jpg,71,113,108,109,102,143,67,154,106,151
000695.jpg,71,110,106,111,90,132,75,154,102,153
000696.jpg,68,112,109,111,90,135,68,151,108,151
000697.jpg,70,110,107,112,76,138,67,151,111,154
000698.jpg,68,111,109,112,87,132,67,150,111,151
000699.jpg,68,112,109,112,94,133,72,151,104,151
000700.jpg,72,111,106,109,100,137,74,155,101,153
000701.jpg,69,112,108,111,87,133,70,152,107,152
000702.jpg,68,112,109,112,85,140,70,151,107,150
000703.jpg,68,112,109,112,88,137,69,151,108,150
000704.jpg,67,112,110,113,92,136,67,151,110,148
000705.jpg,70,112,108,111,89,132,73,151,103,153
000706.jpg,71,111,106,111,80,134,75,153,102,154
000707.jpg,67,111,109,113,76,139,66,149,113,152
000708.jpg,72,109,104,110,84,133,79,153,99,158
000709.jpg,69,111,107,112,77,133,69,151,109,153
000710.jpg,69,111,108,112,82,134,72,152,106,151
000711.jpg,69,113,109,110,96,142,71,152,103,151
000712.jpg,68,112,109,112,84,134,68,153,109,150
000713.jpg,70,111,108,111,82,140,67,151,110,154
000714.jpg,71,110,106,111,99,140,74,154,103,153
000715.jpg,69,111,108,112,89,134,75,152,102,151
000716.jpg,67,113,110,112,92,137,71,150,105,149
000717.jpg,70,111,107,111,89,137,74,153,102,153
000718.jpg,68,111,109,112,85,142,67,150,110,152
000719.jpg,67,112,110,112,87,141,67,151,110,149
000720.jpg,69,112,108,111,88,131,71,151,105,152
000721.jpg,67,112,109,113,86,144,69,150,109,151
000722.jpg,68,112,109,112,82,130,68,150,109,152
000723.jpg,69,111,108,112,91,139,71,153,106,151
000724.jpg,70,110,106,111,85,134,74,152,104,154
000725.jpg,71,109,105,111,69,135,72,154,106,155
000726.jpg,71,115,109,108,100,135,68,154,102,150
000727.jpg,67,111,109,113,82,139,66,150,113,151
000728.jpg,71,110,106,110,101,131,73,154,103,154
000729.jpg,70,110,106,111,93,131,73,152,105,154
000730.jpg,70,110,107,111,92,136,74,153,104,153
000731.jpg,69,111,107,112,93,130,75,153,103,152
000732.jpg,69,111,108,111,83,134,73,151,104,153
000733.jpg,69,112,108,111,88,144,73,152,102,152
000734.jpg,71,111,106,110,81,135,72,152,104,155
000735.jpg,68,112,109,111,90,128,68,150,108,152
000736.jpg,68,112,109,112,86,142,70,150,107,151
000737.jpg,67,111,109,113,88,136,70,150,108,151
000738.jpg,68,111,108,112,89,139,72,152,107,151
000739.jpg,69,112,109,111,90,136,68,152,108,151
000740.jpg,68,112,109,112,89,137,66,151,110,150
000741.jpg,69,111,108,111,89,135,74,152,103,152
000742.jpg,70,111,107,111,88,133,74,153,103,152
000743.jpg,69,111,108,111,93,134,70,152,107,152
000744.jpg,68,112,109,111,84,142,67,151,110,151
000745.jpg,69,111,108,111,88,139,71,152,106,152
000746.jpg,71,111,106,110,81,135,72,154,105,153
000747.jpg,73,110,105,109,82,134,76,155,100,155
000748.jpg,70,112,108,111,85,133,74,153,102,152
000749.jpg,71,112,107,110,84,136,72,153,104,153
000750.jpg,69,112,108,111,74,136,74,152,102,151
000751.jpg,71,111,106,111,80,132,74,154,103,153
000752.jpg,70,108,105,112,67,141,70,151,111,156
000753.jpg,70,114,109,109,76,129,70,155,103,150
000754.jpg,67,111,109,113,81,143,70,150,108,151
000755.jpg,71,111,106,110,89,134,72,155,104,153
000756.jpg,69,111,108,111,83,132,69,151,108,153
000757.jpg,73,109,103,110,102,128,75,157,102,155
000758.jpg,70,112,108,110,84,131,75,154,100,151
000759.jpg,68,112,109,111,90,137,65,151,111,151
000760.jpg,70,110,106,111,81,138,72,152,106,154
000761.jpg,67,112,110,112,86,134,69,150,108,151
000762.jpg,69,111,108,112,88,139,72,152,105,152
000763.jpg,67,112,110,112,87,145,65,150,111,150
000764.jpg,68,111,109,113,84,141,70,151,109,151
000765.jpg,68,113,110,111,90,138,73,152,102,150
000766.jpg,70,109,106,112,100,133,76,152,103,154
000767.jpg,68,112,109,112,94,136,70,151,107,151
000768.jpg,69,111,107,112,85,142,72,150,106,154
000769.jpg,70,113,108,109,80,126,71,154,103,151
000770.jpg,70,111,107,111,94,125,77,150,100,154
000771.jpg,72,109,105,111,76,134,72,154,106,155
000772.jpg,70,110,107,111,82,132,75,152,103,154
000773.jpg,69,110,107,112,85,138,73,152,106,152
000774.jpg,69,111,108,112,90,131,72,152,105,151
000775.jpg,68,111,109,112,83,139,67,151,110,151
000776.jpg,69,111,108,112,86,130,71,151,106,152
000777.jpg,71,109,105,111,75,139,74,153,105,155
000778.jpg,71,112,107,109,89,136,73,153,102,154
000779.jpg,69,113,109,110,98,138,68,153,107,149
000780.jpg,69,111,108,112,87,141,71,151,106,152
000781.jpg,68,113,110,111,90,133,69,151,106,150
000782.jpg,71,108,104,113,99,123,79,153,102,156
000783.jpg,70,111,107,111,89,136,72,152,105,153
000784.jpg,69,111,107,111,92,137,70,154,106,150
000785.jpg,71,111,107,110,73,130,70,154,107,152
000786.jpg,69,112,109,111,92,134,73,151,103,152
000787.jpg,68,111,108,112,85,141,68,151,110,152
000788.jpg,67,116,113,110,92,144,63,150,109,147
000789.jpg,69,110,107,112,89,128,72,153,107,152
000790.jpg,68,112,109,112,80,137,66,152,111,151
000791.jpg,70,110,106,111,77,134,69,153,109,154
000792.jpg,70,110,107,111,98,134,73,153,105,153
000793.jpg,71,112,107,110,83,131,74,153,101,154
000794.jpg,68,111,109,113,84,134,69,149,110,153
000795.jpg,68,112,109,112,84,138,71,151,106,150
000796.jpg,68,111,108,112,86,139,70,151,108,152
000797.jpg,69,112,108,111,88,135,71,151,106,152
000798.jpg,69,111,108,112,89,139,71,151,106,152
000799.jpg,70,111,107,111,78,133,71,151,106,154
000800.jpg,69,112,108,111,88,140,70,151,107,152
000801.jpg,69,111,107,112,90,131,71,152,106,152
000802.jpg,71,114,109,108,99,136,67,155,105,149
000803.jpg,69,111,107,111,92,138,73,152,104,152
000804.jpg,67,112,110,112,84,142,66,149,111,151
000805.jpg,72,110,105,110,78,133,78,152,99,157
000806.jpg,69,111,107,111,89,134,73,153,104,151
000807.jpg,70,111,107,111,88,131,75,153,101,153
000808.jpg,72,110,105,110,88,132,73,154,104,154
000809.jpg,70,111,107,111,88,133,73,152,104,153
000810.jpg,71,111,107,110,101,130,69,155,107,152
000811.jpg,70,112,107,110,80,131,73,152,103,153
000812.jpg,69,111,108,112,86,139,74,151,104,152
000813.jpg,69,111,107,112,91,134,74,152,104,152
000814.jpg,67,111,110,113,85,144,68,150,111,150
000815.jpg,76,110,102,107,72,132,74,155,101,160
000816.jpg,69,111,108,112,87,136,65,153,112,151
000817.jpg,69,111,108,111,99,132,70,153,107,150
000818.jpg,70,108,104,113,67,139,71,152,111,156
000819.jpg,69,110,107,112,80,139,70,151,108,154
000820.jpg,70,108,105,113,74,129,75,155,106,152
000821.jpg,69,111,108,111,87,129,71,152,106,152
000822.jpg,69,111,107,111,78,136,69,152,108,152
000823.jpg,68,111,108,112,96,128,67,150,111,152
000824.jpg,68,109,107,114,73,142,74,150,108,153
000825.jpg,68,111,109,112,90,134,68,152,110,150
000826.jpg,69,112,108,111,84,141,71,151,105,152
000827.jpg,71,110,106,110,91,132,73,154,104,154
000828.jpg,70,111,107,111,98,133,72,153,105,153
000829.jpg,69,111,108,112,77,138,73,150,105,153
000830.jpg,70,111,107,111,88,135,73,152,104,153
000831.jpg,67,113,111,112,94,138,62,150,114,149
000832.jpg,69,111,108,111,85,134,75,151,102,152
000833.jpg,76,111,103,106,70,127,75,158,98,157
000834.jpg,69,110,106,112,79,136,73,152,106,154
000835.jpg,69,112,108,111,83,135,71,151,105,153
000836.jpg,68,112,109,112,85,132,68,151,109,151
000837.jpg,68,110,108,113,80,139,72,150,108,153
000838.jpg,68,112,109,112,81,145,67,146,111,155
000839.jpg,69,111,108,111,90,131,70,153,107,152
000840.jpg,70,110,106,111,99,137,74,155,104,152
000841.jpg,68,111,108,112,89,142,71,151,106,152
000842.jpg,69,111,108,111,98,135,73,153,103,151
000843.jpg,72,112,107,108,76,128,73,156,100,152
000844.jpg,71,112,107,110,88,133,71,152,104,154
000845.jpg,70,111,107,111,90,129,74,153,103,153
000846.jpg,70,111,107,111,82,135,70,154,107,152
000847.jpg,70,110,107,111,93,132,75,153,103,153
000848.jpg,73,110,104,109,86,133,77,156,99,156
000849.jpg,68,112,109,112,90,139,67,150,110,151
000850.jpg,69,112,109,111,93,132,70,152,106,150
000851.jpg,69,111,108,111,89,134,69,151,108,152
000852.jpg,73,109,104,110,73,133,71,154,106,157
000853.jpg,71,111,106,110,87,137,74,154,102,154
000854.jpg,68,110,108,113,82,140,73,149,106,154
000855.jpg,70,111,107,111,87,136,73,153,103,152
000856.jpg,68,111,109,112,89,133,72,151,106,151
000857.jpg,69,111,108,111,91,132,68,151,108,153
000858.jpg,69,111,108,111,88,133,73,152,104,152
000859.jpg,69,110,107,112,91,132,72,153,106,151
000860.jpg,70,111,107,111,91,134,75,152,102,153
000861.jpg,71,111,107,110,94,138,72,154,104,152
000862.jpg,70,111,107,110,82,133,74,153,102,153
000863.jpg,69,111,108,111,93,140,71,151,106,153
000864.jpg,67,113,111,111,92,141,65,151,110,148
000865.jpg,67,112,110,112,88,135,67,151,110,150
000866.jpg,69,111,108,111,90,129,74,151,104,152
000867.jpg,69,111,107,112,88,132,73,153,105,151
000868.jpg,71,111,107,110,82,134,74,154,101,153
000869.jpg,68,113,110,111,81,119,68,152,108,149
000870.jpg,67,110,108,114,98,125,75,149,106,153
000871.jpg,70,111,107,111,87,129,75,152,102,152
000872.jpg,67,112,110,112,89,135,67,150,110,151
000873.jpg,71,112,108,110,83,123,71,154,104,152
000874.jpg,66,112,110,113,89,141,68,150,110,149
000875.jpg,69,112,108,111,87,142,67,151,109,152
000876.jpg,68,112,109,112,91,139,69,151,108,151
000877.jpg,68,112,109,112,94,139,70,151,107,150
000878.jpg,71,111,107,110,102,138,71,155,105,152
000879.jpg,69,111,108,112,87,136,71,151,107,152
000880.jpg,69,112,108,111,92,141,70,153,105,150
000881.jpg,67,118,115,108,74,117,66,150,101,146
000882.jpg,69,112,108,111,88,134,74,151,103,152
000883.jpg,68,112,110,112,92,140,65,150,111,150
000884.jpg,68,111,109,112,88,135,71,153,107,149
000885.jpg,71,110,106,110,88,131,73,154,103,154
000886.jpg,68,112,109,112,81,135,69,150,108,152
000887.jpg,69,114,110,109,80,130,70,153,103,150
000888.jpg,63,112,112,115,90,113,70,145,110,150
000889.jpg,71,111,107,110,78,134,74,153,102,153
000890.jpg,69,111,107,111,97,136,72,152,105,152
000891.jpg,69,112,108,111,93,136,74,152,102,152
000892.jpg,69,111,108,112,84,136,70,152,107,152
000893.jpg,66,112,110,113,88,136,66,150,111,150
000894.jpg,69,111,108,111,90,141,70,151,107,152
000895.jpg,66,112,110,113,84,140,67,149,111,151
000896.jpg,68,111,109,112,84,139,70,151,107,151
000897.jpg,69,111,108,111,90,134,73,152,104,152
000898.jpg,66,113,111,112,85,141,70,149,107,150
000899.jpg,68,112,109,112,91,131,69,150,107,152
000900.jpg,67,111,109,113,88,140,68,150,111,151
000901.jpg,69,111,108,111,80,135,75,150,102,154
000902.jpg,69,111,108,112,87,135,71,152,106,151
000903.jpg,70,111,106,111,81,134,73,153,105,153
000904.jpg,71,112,107,110,83,124,72,154,103,151
000905.jpg,72,111,106,110,91,129,72,153,104,155
000906.jpg,77,110,101,106,73,131,77,160,96,157
000907.jpg,69,111,107,112,89,133,71,152,106,152
000908.jpg,69,111,108,111,88,136,72,151,105,152
000909.jpg,69,111,108,112,83,136,76,152,101,152
000910.jpg,67,112,110,112,89,142,68,150,109,150
000911.jpg,69,112,108,111,100,138,69,152,107,152
000912.jpg,71,109,105,112,74,141,72,153,107,155
000913.jpg,69,111,108,112,88,134,70,152,107,152
000914.jpg,69,112,108,111,91,133,71,151,106,152
000915.jpg,70,110,107,111,87,137,73,152,104,154
000916.jpg,71,112,107,109,75,130,70,153,105,153
000917.jpg,71,109,105,111,101,133,76,156,103,152
000918.jpg,69,111,108,112,92,136,74,152,104,151
000919.jpg,66,113,112,113,90,142,64,149,112,148
000920.jpg,69,111,108,112,80,135,75,151,102,152
000921.jpg,68,111,109,112,85,134,73,151,104,152
000922.jpg,70,111,107,111,78,139,73,151,105,153
000923.jpg,70,110,106,112,91,131,73,152,105,154
000924.jpg,68,112,109,111,91,138,68,152,108,151
000925.jpg,68,112,109,111,88,138,73,150,104,152
000926.jpg,70,109,105,112,83,142,76,153,104,155
000927.jpg,68,112,109,112,85,139,66,151,111,151
000928.jpg,71,111,106,110,88,133,73,153,103,153
000929.jpg,68,112,109,112,88,136,72,152,105,151
000930.jpg,69,112,109,111,91,137,73,151,103,152
000931.jpg,71,111,106,110,78,128,72,152,104,155
000932.jpg,70,111,107,111,88,131,72,152,105,153
000933.jpg,70,111,107,111,89,133,74,153,103,153
000934.jpg,73,109,104,110,99,124,75,155,103,155
000935.jpg,66,112,111,113,88,137,70,151,107,148
